class,cap-surface,gill-attachment,stalk-shape,stalk-root,veil-type,veil-color,ring-number
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
e,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,f,f,e,b,p,w,o
p,f,f,e,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,?,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,t
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,f,f,e,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,?,p,w,o
p,s,f,e,b,p,w,t
p,f,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
e,y,f,e,?,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,f,f,e,b,p,w,o
e,y,f,e,?,p,w,o
p,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,t
e,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
p,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,t
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,t
p,f,f,e,?,p,w,o
p,y,f,e,b,p,w,o
e,f,f,e,b,p,w,o
e,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,?,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,e,b,p,w,t
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,f,f,e,b,p,w,o
e,s,f,e,?,p,w,t
e,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,f,f,e,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
e,s,f,e,?,p,w,t
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,f,f,e,b,p,w,o
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,t
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,t
p,y,f,e,b,p,w,t
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
e,s,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,t
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,t
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,b,p,w,o
e,y,f,e,b,p,w,o
p,s,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,e,b,p,w,t
p,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,t
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,t
e,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,o
p,y,f,e,b,p,w,t
e,s,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,b,p,w,o
e,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,s,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,e,b,p,w,t
p,f,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,e,b,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
e,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,t
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,f,f,e,?,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,b,p,w,o
p,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
p,f,f,e,?,p,w,o
e,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
e,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,f,f,e,b,p,w,o
p,y,f,e,b,p,w,t
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,g,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,s,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,s,f,e,b,p,w,t
e,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,e,b,p,w,t
p,s,f,e,b,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,s,f,e,b,p,w,t
p,s,f,t,b,p,w,o
e,y,f,e,b,p,w,o
e,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
e,s,f,e,?,p,w,t
p,s,f,e,b,p,w,t
p,y,f,e,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,s,f,e,b,p,w,t
p,s,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,t
e,y,f,e,b,p,w,o
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,f,f,e,b,p,w,o
e,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,t
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,o
e,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,s,f,e,b,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,s,f,e,b,p,w,t
p,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
e,s,f,e,?,p,w,t
p,y,f,t,?,p,w,o
e,s,f,e,?,p,w,t
p,s,f,e,b,p,w,t
e,s,f,e,?,p,w,t
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,s,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,f,f,e,b,p,w,o
p,s,f,e,b,p,w,t
e,y,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
e,s,f,e,?,p,w,t
e,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,e,b,p,w,t
p,y,f,e,b,p,w,o
e,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,t
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,f,f,e,b,p,w,o
p,s,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,s,f,e,b,p,w,t
e,y,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,t
e,s,f,e,?,p,w,t
e,y,f,e,?,p,w,t
p,y,f,e,b,p,w,t
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,t
p,s,f,t,b,p,w,o
p,s,f,e,b,p,w,t
e,y,f,e,?,p,w,o
e,y,f,e,b,p,w,o
p,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
e,s,f,e,?,p,w,t
p,f,f,e,b,p,w,o
p,f,f,e,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
e,y,f,e,b,p,w,o
p,y,f,e,b,p,w,t
p,f,f,e,?,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,f,f,e,b,p,w,o
p,f,f,e,b,p,w,o
p,s,f,t,b,p,w,o
e,y,f,e,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,e,b,p,w,t
p,y,f,t,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
e,s,f,e,?,p,w,t
p,s,f,t,b,p,w,o
e,f,f,e,b,p,w,o
p,y,f,e,b,p,w,o
e,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
p,s,f,e,b,p,w,t
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,o
p,s,f,t,b,p,w,o
p,s,f,t,b,p,w,o
p,y,f,t,?,p,w,o
p,f,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,e,b,p,w,t
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
e,y,f,e,?,p,w,t
e,y,f,e,?,p,w,o
p,s,f,t,b,p,w,o
p,y,f,e,b,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
e,s,a,e,?,p,n,o
p,s,f,t,?,p,w,o
e,s,a,e,?,p,n,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
e,f,f,e,?,p,w,t
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,y,f,t,?,p,w,o
p,s,f,t,?,p,w,o
